customer_id,transaction_id,violation_type,article_reference,details
CUST00004,TXN05636,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST00004
CUST03371,TXN01821,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03371
CUST03375,TXN07833,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03375
CUST03395,TXN05977,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03395
CUST03414,TXN04441,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03414
CUST03418,TXN08315,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03418
CUST03437,TXN09302,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03437
CUST03492,TXN00740,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03492
CUST03518,TXN00680,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03518
CUST03525,TXN08798,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03525
CUST03537,TXN02616,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03537
CUST03552,TXN02833,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03552
CUST03591,TXN08564,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03591
CUST03594,TXN01394,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03594
CUST03618,TXN01036,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03618
CUST03640,TXN06327,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03640
CUST03665,TXN04023,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03665
CUST03672,TXN05754,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03672
CUST03673,TXN00695,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03673
CUST03681,TXN09151,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03681
CUST03703,TXN07308,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03703
CUST03705,TXN06768,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03705
CUST03707,TXN02417,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03707
CUST03719,TXN04924,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03719
CUST03722,TXN08369,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03722
CUST03727,TXN06352,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03727
CUST03739,TXN02534,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03739
CUST03745,TXN05759,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03745
CUST03755,TXN09586,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03755
CUST03756,TXN04098,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03756
CUST03759,TXN02970,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03759
CUST03779,TXN00612,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03779
CUST03781,TXN01455,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03781
CUST03785,TXN06716,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03785
CUST03811,TXN05380,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03811
CUST03817,TXN04651,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03817
CUST03828,TXN00833,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03828
CUST03841,TXN09324,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03841
CUST03848,TXN05334,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03848
CUST03926,TXN01222,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03926
CUST03963,TXN02333,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03963
CUST03970,TXN03849,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03970
CUST03992,TXN02219,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST03992
CUST04016,TXN02809,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04016
CUST04025,TXN07680,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04025
CUST04028,TXN09123,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04028
CUST04057,TXN06326,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04057
CUST04067,TXN05968,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04067
CUST04071,TXN04029,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04071
CUST04083,TXN01165,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04083
CUST04094,TXN06562,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04094
CUST04103,TXN00797,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04103
CUST04104,TXN00953,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04104
CUST04130,TXN07797,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04130
CUST04145,TXN06425,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04145
CUST04152,TXN00790,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04152
CUST04158,TXN09029,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04158
CUST04189,TXN06667,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04189
CUST04213,TXN06291,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04213
CUST04214,TXN06894,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04214
CUST04218,TXN00864,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04218
CUST04219,TXN08380,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04219
CUST04243,TXN04058,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04243
CUST04264,TXN02366,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04264
CUST04284,TXN05668,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04284
CUST04297,TXN05609,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04297
CUST04300,TXN00066,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04300
CUST04308,TXN09686,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04308
CUST04333,TXN03658,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04333
CUST04336,TXN00549,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04336
CUST04339,TXN04240,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04339
CUST04342,TXN07091,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04342
CUST04346,TXN03322,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04346
CUST04354,TXN06419,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04354
CUST04373,TXN05721,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04373
CUST04384,TXN00775,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04384
CUST04392,TXN03410,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04392
CUST04407,TXN03516,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04407
CUST04409,TXN02967,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04409
CUST04441,TXN06529,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04441
CUST04491,TXN06788,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04491
CUST04504,TXN08155,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04504
CUST04510,TXN06339,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04510
CUST04512,TXN02882,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04512
CUST04515,TXN03654,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04515
CUST04561,TXN01339,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04561
CUST04573,TXN02026,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04573
CUST04596,TXN08001,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04596
CUST04630,TXN04597,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04630
CUST04636,TXN04779,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04636
CUST04644,TXN03393,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04644
CUST04651,TXN00356,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04651
CUST04656,TXN01901,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04656
CUST04657,TXN01219,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04657
CUST04658,TXN00009,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04658
CUST04660,TXN01464,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04660
CUST04670,TXN00157,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04670
CUST04674,TXN04560,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04674
CUST04691,TXN03707,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04691
CUST04699,TXN01718,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04699
CUST04746,TXN01975,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04746
CUST04755,TXN09262,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04755
CUST04762,TXN07018,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04762
CUST04794,TXN00953,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04794
CUST04800,TXN08030,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04800
CUST04802,TXN02375,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04802
CUST04804,TXN07279,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04804
CUST04811,TXN02151,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04811
CUST04814,TXN00892,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04814
CUST04828,TXN04014,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04828
CUST04831,TXN00819,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04831
CUST04832,TXN03437,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04832
CUST04848,TXN02551,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04848
CUST04853,TXN08616,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04853
CUST04863,TXN05216,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04863
CUST04897,TXN04033,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04897
CUST04953,TXN03541,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04953
CUST04961,TXN08764,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04961
CUST04962,TXN08563,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST04962
CUST05003,TXN00899,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05003
CUST05015,TXN04626,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05015
CUST05018,TXN01223,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05018
CUST05020,TXN05538,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05020
CUST05027,TXN00115,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05027
CUST05045,TXN06272,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05045
CUST05046,TXN05827,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05046
CUST05087,TXN08384,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05087
CUST05091,TXN08255,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05091
CUST05093,TXN05437,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05093
CUST05101,TXN01777,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05101
CUST05153,TXN07037,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05153
CUST05182,TXN06428,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05182
CUST05183,TXN06887,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05183
CUST05189,TXN02696,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05189
CUST05216,TXN03531,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05216
CUST05278,TXN02487,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05278
CUST05324,TXN02622,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05324
CUST05326,TXN09518,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05326
CUST05331,TXN00355,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05331
CUST05343,TXN03404,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05343
CUST05363,TXN01219,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05363
CUST05415,TXN03702,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05415
CUST05427,TXN09124,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05427
CUST05437,TXN09552,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05437
CUST05490,TXN04486,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05490
CUST05497,TXN06656,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05497
CUST05503,TXN00224,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05503
CUST05505,TXN08036,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05505
CUST05523,TXN05037,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05523
CUST05541,TXN04419,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05541
CUST05557,TXN00725,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05557
CUST05587,TXN03683,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05587
CUST05588,TXN09421,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05588
CUST05589,TXN00063,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05589
CUST05597,TXN07858,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05597
CUST05605,TXN09029,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05605
CUST05614,TXN07410,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05614
CUST05635,TXN01939,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05635
CUST05655,TXN07878,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05655
CUST05674,TXN00086,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05674
CUST05700,TXN03190,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05700
CUST05711,TXN08101,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05711
CUST05732,TXN08675,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05732
CUST05739,TXN02431,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05739
CUST05756,TXN03647,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05756
CUST05784,TXN00845,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05784
CUST05823,TXN09699,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05823
CUST05889,TXN09357,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05889
CUST05905,TXN02911,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05905
CUST05921,TXN06907,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05921
CUST05964,TXN08907,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST05964
CUST06042,TXN02649,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06042
CUST06079,TXN03625,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06079
CUST06085,TXN07970,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06085
CUST06086,TXN03047,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06086
CUST06088,TXN07409,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06088
CUST06097,TXN01596,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06097
CUST06098,TXN03354,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06098
CUST06101,TXN00126,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06101
CUST06108,TXN02799,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06108
CUST06110,TXN09698,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06110
CUST06142,TXN08626,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06142
CUST06158,TXN02672,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06158
CUST06180,TXN07803,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06180
CUST06214,TXN04220,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06214
CUST06216,TXN01527,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06216
CUST06241,TXN07268,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06241
CUST06324,TXN04366,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06324
CUST06336,TXN07350,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06336
CUST06338,TXN00096,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06338
CUST06358,TXN01420,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06358
CUST06367,TXN09144,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06367
CUST06409,TXN03030,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06409
CUST06410,TXN03559,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06410
CUST06412,TXN09477,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06412
CUST06414,TXN01880,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06414
CUST06440,TXN09072,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06440
CUST06441,TXN02703,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06441
CUST06464,TXN04994,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06464
CUST06468,TXN02266,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06468
CUST06492,TXN01958,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06492
CUST06496,TXN02869,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06496
CUST06509,TXN08442,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06509
CUST06545,TXN02515,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06545
CUST06562,TXN05375,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06562
CUST06567,TXN09694,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06567
CUST06590,TXN05300,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06590
CUST06591,TXN03708,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06591
CUST06607,TXN05469,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06607
CUST06638,TXN04904,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06638
CUST06648,TXN02166,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06648
CUST06659,TXN02463,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06659
CUST06660,TXN07841,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST06660
